term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09
dedication quality,0.10000000020565285,0.10001658382798735,0.1000000002929546,0.1000000002065336,0.10000000025403064,0.10006323799404403,1.290423891353302,0.100008050837489,0.10000000023200484,2.9094882347771995
deer,0.10000000007721627,0.10000000014841547,0.10000297070586203,0.1000000000774121,0.10001134690993481,0.10001801105191065,4.099949906880622,0.10000765387596385,0.1000000000869538,0.10001011017851014
dees,0.10000000044684673,0.10000000086020248,0.10000000063618478,0.10000000044830741,4.099007606708858,0.10000000013468667,0.10000000059595852,0.10099238941842498,0.10000000050439742,0.10000000020467023
defect,1.0999282551543912,0.10000000041594156,3.6967170784993626,1.5032557284248167,0.10000000026631824,0.10009026756787766,0.10000000028802204,0.10000000027505876,0.10000000024374511,0.1000086688405448
defects,0.10001773299908294,3.5292006462454673,1.4177812547231148,7.296546382088812,0.10000348357091625,0.1000349636895153,0.10001354011118156,0.10000890878692455,0.10000788948690964,9.156385198280875
defects harm,0.10000904979863733,0.10000000001126709,0.10000000000835753,6.099990950145959,0.1000000000072102,0.100000000001763,0.10000000000781437,0.10000000000743682,0.10000000000661494,0.10000000000268326
defence,0.10003755089877528,1.0999549544254967,6.099951010577624,0.100003882093161,0.10000062021971105,0.10002936681605862,0.1000000002224744,0.10001080082063488,0.1000007834471681,0.10001103046627668
defense,0.1000259596941157,0.10000165667969109,0.10000557151754177,0.10000455438209586,0.10002362519303146,26.0999122425611,0.10001365288570768,0.10000000009985412,0.10000326503999454,0.10000947193624604
deflection,0.10000971013954177,0.1000000001134038,4.09992767014881,0.1000000000591514,0.10000197743834638,0.1000001476168135,0.10000000007852454,0.10000000007481766,0.10004628798161837,0.1000142063428931
degree,0.10000804628051606,0.1000138374477974,0.10000868856573193,0.10000315341538409,0.10000954289555548,12.671871758039583,2.9061164122186516,3.2530323284998666,4.542454123997974,1.12648210862259
degrees,9.955288996528887,0.10000667355924406,0.1000087747830814,0.10000537931991416,0.10001408397597641,0.10003021340492756,6.103077449883525,0.10000057177832641,0.10001508457629751,3.2415527721749795
delay,2.3310557805587795,0.10007439729025785,0.10001806422414575,0.10000000009929341,0.10000000012217261,0.10001117018726915,3.8688225555762026,0.10000000012577434,0.1000012116662315,0.1000168201392961
delays,0.10001592558540204,0.10010709365086455,5.099786487761921,0.10005187280276534,0.10000000009577376,0.10001244054582463,0.10001060242156437,0.10000301825435477,0.10000000008759988,0.10001255878136879
deliveries,0.10001424959791987,0.10002066199655087,0.10000354221880682,5.542176608829272,0.1000250400169345,22.49994952106236,1.2577461484585837,0.10000832093024374,0.10004005318268998,0.10001585369015838
deliveries phone,0.10000000013805793,0.10001176633281024,0.10000396978990543,0.10000522128691015,0.10000000017067469,5.099965134487251,0.10000000018464633,0.10000749683024768,0.10000000015609052,0.10000641061523878
deliveries pricing,0.10000000003325539,0.10000000006410877,0.10000000004739473,0.10004296929950177,0.10000000004104899,0.10000537183759672,5.099950265714397,0.10000000004232015,0.10000139290031891,0.10000000001524022
delivers,1.2016044192948043,0.10002327008269549,1.188839698253383,0.10000000022102502,0.10000158852119063,8.909438688347766,0.10000153559815612,0.10000055628287068,0.1000457076440901,0.10004453573523016
delivery,7.558321708253891,14.516079444020498,0.10000941320942171,0.10002195441990784,6.620287014573023,88.2843115447687,0.10000653540541138,13.374066059890227,0.10001174515960756,3.24688458028177
delivery castings,0.10000000001438399,11.099997493326756,0.10000022877641505,0.10000000001443325,0.10000000001773768,0.10000159491571751,0.10000000001918899,0.1000001392526793,0.100000000016232,0.10000054364517143
delivery quality,1.0999310640302011,0.10000000061943252,0.10000345516738648,0.10000437701187821,0.10000000039678776,0.10008844647481387,1.0999386926535792,4.099992411205289,0.10000400371223289,0.10003754870054209
delivery services,0.10000000012325018,0.10000000023734264,0.10000000017532641,0.10000166237502635,2.099957746792592,0.10004203389877239,2.0999209711650386,1.0999877342772515,0.10002108791833349,0.1000687630145801
demand,0.10002771645872649,0.10000642932449828,4.741780852628239,0.10000893541908788,0.10000907654112892,0.10007188365275821,0.10000750293525583,1.2226316987348562,0.10002092731476751,11.335434976966312
demande,0.10001475485443112,0.10000000019571642,0.10000000014485289,0.10000000010196176,0.10000000012539685,0.1000133238167683,0.10000000013566836,0.10000000012911826,0.10000000011480221,7.099971920373986
demanding,0.1000000000857253,0.1000010180358111,0.10000212273321202,0.10000000008593768,0.10000463506443288,6.099949156979046,0.10000183121426585,0.10000000010893224,0.10000507496951161,0.10003616071205414
demands,0.10002593201669441,0.10000074769872885,0.10001860349958691,0.10000164388860433,0.10000291435106783,22.824806940715114,0.41351146165515595,0.10000194093677756,0.10001610215973715,4.061613713063451
density,5.123847631414443,0.10001282374328159,0.10000060083560983,0.1000032374134419,0.10000788838811442,0.1000061122835176,0.10001288892670346,0.10000592116315174,0.10001908555070735,11.076083810271543
department,2.081823452298981,7.193070148716022,4.717411154140077,0.10000316408675562,0.10002641778002122,28.490468177516618,0.1000063581213137,1.2444003423053347,0.10001293032352938,10.87277785469377
departments,0.10001561128467813,1.4452293667112357,0.10001073490700434,0.10000510525592493,0.10000492459823589,12.754714262101817,0.10000145393616815,0.10000188321880082,0.1000103251078537,0.10000633286802438
depth,5.241255762904675,0.10000000010284885,0.10000000007625517,0.1000082098386177,0.10000546835558954,0.10000000001609127,2.958714295826873,0.10000000006788873,0.10000923993764886,0.1000070228681694
des,0.1000067103263923,0.10000000013770319,2.715734114822106,0.10000000007173797,0.10000042993162044,0.10001003589468017,0.10000000009550974,0.10000000009083916,0.10000000008074784,18.48424870854126
description,0.10000000039722769,2.832334382797292,0.10009876439248135,1.0999798695170069,0.10000000049000735,0.10001325931598867,1.3671629986747653,0.10025511620908281,0.10002015809296623,0.10013545007265845
design,92.86048876248428,0.13870153499665575,21.233247404923866,0.10000531767803703,7.850086940279117,74.27703637582984,12.626179335081165,86.00113352342291,0.10001675702708392,121.81310404825926
design byallyson,0.10001031264560449,0.1000019302616257,0.10000000018018611,0.10000000012748231,0.10000405670912445,0.10000768497674521,5.099952429417507,0.10001420322357796,0.10000569983286622,0.10000368262002986
design capabilities,0.10000000017482531,0.1000000003363564,0.10000379044025083,0.10000000017755524,0.10000086330170481,0.10003966871578657,0.10000000023338476,0.10000000022266724,0.10000000019698609,4.0999556761886815
design collaboration,2.964711202488169,0.10000000062665874,0.10000000046436408,0.10000000032709924,0.10000548737694576,0.10001485116149049,0.10029211394103027,0.10000000041419321,0.10000000036725262,1.2349763428102258
design development,5.408560287362649,0.10000000044449976,1.0999156869507576,0.10001675599574728,0.10000000028444944,0.10005251916764785,0.10000000030761688,1.7914347792275256,0.10000000026001517,0.10001996998037466
design engineering,0.10000608919498827,0.10000000022531383,0.10000000016666598,0.10000000011743976,0.1000000001442467,1.4231368671192892,0.10000188131165082,12.776841626035228,0.10000113772851967,0.10001239794540161
design fabrication,7.0999459894112915,0.10000497547500461,0.10000109633209324,0.10000222992897906,0.10000110878774086,0.10003408605531039,1.0999794800741547,0.10000862480392955,0.10000000009972661,0.10002240901901714
design features,0.10004203455823427,0.10000000019155131,0.10003042492950279,1.099939168881917,0.10000000012286753,0.10000574398832666,0.10000062374555381,0.1000000001266081,0.10000477238926932,6.099977231054776
design manufacture,8.02133865978188,0.10000000021667366,0.10000162698328367,0.10000090807103333,0.10001863908904567,1.7821834020491234,8.710277950088413,6.886125993327697,0.10000969650812207,0.10004312386642779
design manufacturing,0.10004092411383372,0.1000000001957536,0.10001336218934444,0.10000025362348879,0.10000314097595547,10.015280046909036,0.10004267694656795,9.18454776703555,0.10004769412272735,0.10002413387051327
design office,0.10003017181871302,0.10000000002564387,6.07945861560739,0.1000000000133715,0.10000000001642789,0.10000078651278661,0.10000000001775268,3.120506960926551,0.10000000001503337,0.10000346504136413
design parts,0.1000000001263761,0.10000000024325305,0.10000462579243159,0.10000157739972056,0.10000000015596101,1.8642049622323251,0.1000000001683668,0.10000501260945904,0.10000903949965982,2.335774781760254
design process,0.10000925742421791,0.10001179464920076,0.10000947119552069,0.10000000007329751,0.10000000009001915,0.1000553881943153,1.69170447674695,0.10001568539974577,0.10000000008238821,4.508193926126644
design quality,0.10000485416338134,0.10000447593065143,0.10058455380471333,0.10000427784083137,0.10000000011226501,4.986190652541361,0.10000764608471713,1.2131837445635498,0.10000132105550125,0.10001847387055558
design services,0.10004151379219399,0.10000000014541906,0.10000000010753629,0.10000059785616504,4.570355098214476,4.629531138823501,0.10000233589730034,0.10001231323608606,0.10002909279715118,0.10002790911481181
design technology,0.10000000001087787,0.10000000002092489,0.10000000001546679,0.10000000001089271,0.10000000001340204,0.10000110397588688,0.10000000001448577,7.099996806565872,0.10000154103378227,0.1000005483366704
design tooling,0.10000665582538881,0.10000000012830054,0.10000488568584508,0.10000091515222706,0.10000000008214352,0.1000024189644535,0.10000000008885392,0.10000000008472114,0.10000912256856835,5.099976001413931
designer,0.10004037426353424,0.10005712883787117,1.0451207481350557,0.10000022253246463,0.10000200604296025,1.646924657313865,0.10000613339001573,0.1000248419376455,0.10001690210213078,4.60780698542497
designers,10.975510835208016,3.80049367612716,0.10000423082178952,0.10000293462717072,0.10000486679575805,8.488005617300876,0.10000979271802751,1.1359488069749697,0.10000474608301105,0.10001449332978575
designers manufacturers,3.8868064524782713,4.313178502585232,0.10000000006848313,0.1000000000481552,0.1000046236951571,0.10000550998452659,0.10000000006407002,0.10000491099567911,0.10000000005416086,0.10000000002197822
designs,15.035343818021474,0.10000517502841934,0.10001191793682875,0.10001082227836368,2.279448197121689,21.75001613805902,14.179610907187032,13.539348442791658,0.10000935449210752,22.81619522706622
designs cookies,0.10000000002559425,0.10000000004928024,0.10000000003645616,0.10000220533371504,0.1000000000315879,0.10000060042600001,6.09999626052808,0.10000000003254238,0.10000068771508554,0.1000002458199841
designs range,0.1000062433017215,0.10001346365486005,0.10000281333331869,0.10000000006056799,0.10000126381478337,0.1000016040799794,0.10000000008049768,5.0999501122605535,0.10000250508050806,0.10002199432765693
desire,0.10000717711200978,0.10000000049549743,0.10000757625357508,0.10001180799591265,0.10000000031706285,10.583045542014604,1.6169143277083184,0.10000843308524786,0.10000281443744266,0.1000023205703668
details,5.08233908785727,2.2947005191478955,0.10000627705326239,18.962421237863204,31.753384933530413,9.490696173699472,16.604131793831147,11.043066063308705,0.10002991885788895,2.569223994830158
details domain,0.10000000000334257,0.10000000000644302,0.10000000000476338,0.10000000000336481,8.099999999965668,0.10000000000100782,0.10000000000445891,0.10000000000424891,0.10000000000377134,0.10000000000153089
details quote,0.10000000001004884,0.10000023590177194,0.10000050367588803,0.10000019402473007,0.10000000001238908,0.10000201025532682,0.10000000001339568,6.0999957433177965,0.10000048604458031,0.10000082674213892
details sculpture,0.10000000000165248,0.10000000000318221,0.10000000000235325,0.10000000000165804,0.10000000000203794,0.1000000000004979,8.099999999982606,0.10000000000209978,0.10000000000186404,0.10000000000075658
determination,0.10000676308699322,0.10002914165613724,1.2801715956126585,0.10000000014392295,0.1000000001768893,4.903469582175359,0.10000467389096661,0.11625076612195497,0.10000000016188983,0.10006747695266444
development,16.50266407307845,5.828457688671657,0.10002948973502307,1.1383996840673891,3.163483220873118,87.1407440437173,0.10002158739696486,0.10278741747871128,0.1000095658696828,4.823403229091875
development process,1.100001505737482,1.2862505597323188,4.913568070295017,0.1000000001228641,0.10000773241821971,0.1000949637581182,0.10001051332403085,0.10000504441140201,0.1000000001380348,0.10006161003155879
development production,0.1000097842340269,0.10004717475327499,0.10000326752429535,0.10000000014469781,0.10000000017783937,7.0998196512121,0.10000455028521006,0.10007468637406582,0.10000655826109967,0.10003432701727662
developments,0.10000902019488461,0.10003179236158996,1.163692484267945,0.10000241571499895,0.1000000001345645,0.1000303563712461,0.10000094232115107,7.036193297572622,0.10001740464831393,0.10002228639857848
deviations,0.10000000019333248,0.1000622784148803,0.10001032039507245,1.0999642086226773,0.10000000023854289,0.10005908376017603,0.10000000025764397,0.1000000002458012,0.10000741214924115,4.0998966957024
device,2.5115175839482475,0.10000242111079798,0.10000634140503165,15.562798135273356,0.1000000001675657,0.10004195388678373,0.1000005993177377,5.730885287540104,0.10000000015325017,1.5947476771789575
devices,0.10003185066875396,0.10000154200485378,3.9601151383128648,0.10000000013319435,0.10001176584195381,8.52367755175415,4.816094151852343,0.10000442718374394,0.10003130678454014,0.10003226544693108
devices valves,0.10000000001120835,0.10000000002157723,0.10000000001594629,0.1000000000112338,0.10000000001382085,0.10000107477523223,5.099992240595671,0.10000000001424096,0.10000000001264071,0.10000668452606436
diameter,0.10003185158365613,0.1000015405499024,11.724197125322638,0.10003175435372734,0.10001300873072468,6.989043455529375,7.92950449071597,0.10001682281086377,4.390949713425866,14.466210236958283
diameters,0.10003652108434942,0.10000026483978469,3.0999785941519287,0.10000056157307677,0.10000217090457228,0.10000718447487703,0.1000022334098505,0.10000894109643495,17.0999630602635,0.10000046819464231
diameters preference,0.10000000003611066,0.10000000006952639,0.10000000005141625,0.10000000003622747,0.10000000004452832,0.1000000000108784,0.10000000004815772,0.10000000004588473,12.099999999639175,0.10000000001653382
die,0.10001006488890048,0.10000477813202989,0.10000775722855991,0.10001058053987961,5.4046907322353555,46.900344584950574,0.10001358033189488,5.757988042330944,28.624350311342152,188.81257956800394
die cast,0.10000315081444666,0.10000000021067978,0.1000063706174727,0.10000021474027981,0.10000130817105071,1.5138938556439954,0.1000007447960211,3.919357974838582,0.9735480265924882,16.99318835356075
die casting,0.10000216482386412,0.10000347747122591,0.1000091326269862,0.10000050043501303,0.1000066154329648,7.2469886922787765,0.10000354330152014,0.10000095983598287,0.10000986008040398,60.952975053702666
die castings,0.10000194471368089,0.10001715228323119,0.10000465782962904,0.10000130491418337,0.10000089474375774,1.114926593849206,0.10000333063219088,0.100003074167999,0.10000638915344975,21.08503465770282
die cavity,0.10000318388614908,0.10000000006738104,0.10000000004989677,0.10000000003513297,0.10000000004314401,0.10000259601490429,0.10000000004671325,0.10000000004449924,0.10002265918944749,5.099971560617024
die cells,0.10000000016809471,0.10000000032377486,0.10000224981510601,0.10000852363095616,0.10000750407352947,0.10002592659163191,2.823928297614363,0.10000000021369343,4.3759952997805165,0.10003219777524158
die company,0.10000000007690923,0.10001778310928745,0.10000107361912905,0.10000000007718354,0.10000000009482031,5.0999471431444405,0.10000239246399903,0.10000000009771763,0.10000735802270577,0.10002424928374086
die die,0.10000955772444341,0.10000000007770359,0.10000000005754706,0.10000000004054284,0.1000000000497765,0.10000210595653483,0.10000000005390651,0.10000000005137019,0.10002873463983175,5.099959601342057
die forgings,0.10001794909178392,0.10000172746157175,0.1000042212009297,0.1000034185594351,0.10000318816821438,0.100010291882011,0.100000882229315,0.1000009931340198,11.099952078168839,0.10000525009805203
die industries,0.100003459927926,0.10000073123157763,0.100001395331015,0.10000441756972127,13.099971003627854,0.10000308373514899,0.10000000008747603,0.10000073937688528,0.10001128029672753,0.10000388881197649
die industry,0.10000119938269493,0.10000000008676624,0.10001841340830325,0.10000000004517154,0.1000000000555049,6.099947292119687,0.10000161401419448,0.10000972761268123,0.10000909160861382,0.10001266165717726
die info,0.10000000003488799,0.10000341671079609,0.10000000004966793,0.10000000003501514,0.10000000004308934,0.10000082728116216,0.10000735009126009,6.099971235776887,0.10000826733708076,0.10000890263663183
die machines,0.10000000012840506,0.10000104019901898,0.1000009154078169,0.10000000012873331,0.10000000015795359,0.10003822386551052,1.1992014077205244,0.10000540685607046,0.1000219943953209,5.000731011126215
die process,0.10000000005640543,0.10000000010866963,0.10000603234202071,0.10000000005669858,0.10000243181823479,0.100037050046869,0.10000237376789896,0.10000093518128883,0.10001427584032928,8.099936900769729
die solutions,0.10000000010749442,0.10000000020698387,0.1000000001530061,0.10000000010779682,0.10000000013257725,5.0114397774740125,0.10000000014349136,0.10000153369240462,0.10000115740173719,0.1885575305672462
diecast,0.10000000007951867,0.1000000001531971,0.10000369317951585,0.10000000007983718,0.10000000009803899,0.10002177466058983,2.7604679177827607,0.10000000010105349,0.10000000008967064,4.43950661376612
diecaster,0.1000010661283338,0.10000034160899822,0.10000000003029123,0.10000000002134399,0.10000000002623126,0.10000105043660466,0.10000000002838146,0.10000000002705707,11.099992742662005,0.10000479902835961
diecaster powdercoater,0.1000010661283338,0.10000034160899822,0.10000000003029123,0.10000000002134399,0.10000000002623126,0.10000105043660466,0.10000000002838146,0.10000000002705707,11.099992742662005,0.10000479902835961
diecasting,0.10000000005562737,0.1000000001070872,0.10000000007920505,0.10000000005580767,0.10000000006864354,0.10001403144897605,4.099983257989022,0.10000000007072099,2.0999998702849645,0.10000283983376185
dies,0.10003065069615152,0.10000298873611854,0.10001316884884216,0.10001143487423791,0.1000041778212724,9.005277545142526,0.2430112739660983,0.10000296230381377,0.10002000154463171,28.051625796051443
diesel,0.10000334530601253,0.1000000001744878,3.28828031788833,0.10000000009093357,0.10000262033963432,3.9116965694933525,0.10000142280288271,0.10000117827414208,0.10000000010229507,0.10001454551815095
difference,5.7062996865742015,0.10000862295857577,0.10002553217981541,0.10000703914145481,0.10002892766929825,10.46782795911421,0.10001218242890585,0.10000217312948367,4.125781029197744,0.1000068475926029
dimensions,0.10003153028900959,0.10000000047652717,3.3864981491574624,0.10000362105182396,0.10000523072228945,0.10001894209346687,0.1000061465085031,0.10000046331598546,0.10001191949652848,17.81342399687627
direction,7.505754089135135,0.10000000019409211,0.10002614854663429,0.10000000010115921,0.10000136728517722,3.9672596411400343,0.10007264252904545,0.10000194307413922,8.826873198554424,0.1000109694250305
directions,2.139723602756535,0.10002078751559046,0.10000186874309876,1.4318463562067352,0.10001696048920533,7.72833574897554,0.10001892345033093,0.10000157878822001,0.10001458100029897,0.10001959205788308
directors,0.10001152518242346,7.075762202076631,0.10000372278415925,0.10000091913571453,1.124166864697503,0.10003439041530486,0.10000043602942567,0.10000213730658956,0.1000000000770307,0.10001780228271777
dirt,0.10004656017945068,0.10003359407077983,0.10004933019507103,1.0999360836444234,0.10000268546091885,0.10003203589201477,4.099869187363807,0.10001388198691634,0.10000570917038987,0.10001093201834632
disability,0.10000431440504925,0.10001224935621034,0.10000376642688943,0.10001598870577041,0.10000592019550512,9.099952144960627,0.10000321861592543,0.1000000000972279,0.10000000008632441,0.10000239714225849
disadvantages,6.099951068167503,0.10000116331695974,0.10000061554182267,0.10000000002029517,0.10001238870519942,0.10000006423074603,0.10000253307713275,0.10000000002571723,0.1000214189286668,0.10001074798107068
disappointment,0.10000355613230948,0.10000145310866179,0.10000000002885194,0.10000123015503783,0.10000000002501448,0.10000379629612456,0.10000000002704862,0.10000000002576333,7.0999829083991255,0.10000705579861553
disappointment quality,0.10000355613230948,0.10000145310866179,0.10000000002885194,0.10000123015503783,0.10000000002501448,0.10000379629612456,0.10000000002704862,0.10000000002576333,7.0999829083991255,0.10000705579861553
disclosure,0.100000000003554,0.1000044726775688,0.10000019568461914,19.09999481026208,0.1000000000043849,0.10000000000107195,0.1000004852165104,0.10000003614274515,0.10000000000400892,0.10000000000162805
disclosure information,0.10000000000316972,0.10000534195040664,0.10000000000451481,14.099994658021922,0.10000000000390999,0.10000000000095582,0.10000000000422743,0.1000000000040277,0.10000000000357562,0.10000000000145184
discretion,0.10000126467854982,15.099966213649235,0.10000569953886355,0.10000796968994372,0.10000987156477124,0.10000108412343812,0.10000734481652333,0.10000000001772073,0.10000000001572394,0.10000055190257189
display,0.10000000013020999,0.1000299768688492,1.2584087199313883,6.065200373853018,0.10000000016102631,0.10002416872491712,0.10001572337209315,0.9762813320837315,0.10000000014688525,0.10003970471131288
disposal,0.10006839159602891,0.1000059486629252,0.10000487805021667,0.10000000020063454,0.10000000024657112,4.0998727613230965,0.10002149611742885,0.10000207488608943,0.10001185318595754,0.10001259571721817
distribute,0.100000000021534,0.10004102454596375,0.100002587006787,3.0085974076389252,0.1000000000265447,0.1000046731016583,2.1913408008827577,0.1000033754135102,0.10000000002429198,0.10001013133109023
distribution,9.549876901308943,0.10001391194571566,0.10001738495226836,0.10000819182150883,0.10002015618462456,17.942908328155944,0.10001206997617475,0.10002910045365586,0.10002332102623004,1.8070906341574964
distributor,0.10000532859723385,0.10000000031259035,0.10000000023121577,0.100008494447118,1.807740938394066,6.392219374398991,0.10000000021658167,0.10000000020638238,0.10002586311149957,0.10000000007433431
distributors,6.041800435300073,2.0875111639310098,0.1000097483317722,0.10000193359924145,1.5181968800803045,3.7379299285280307,0.10001503304462657,1.1145404331950424,2.0999881531056013,0.10000629086756134
diverse,0.10001351380857591,0.10000294711619269,0.10000344022090014,0.10001467464288158,0.10000000009158538,14.094705577424739,0.10522371208694331,0.10000575790467099,0.10000360543007675,0.1000267712596988
diversity,0.10000000006911479,0.10000519868929915,8.099953516468894,0.10000000006934379,0.10000044406064341,0.10003223802562129,0.10000734696140333,0.10000000008789331,0.10000071993921543,0.10000053562072765
division,0.10002811937176108,0.10000889916036503,0.10001535556440674,0.10000090044151885,0.10001288558046352,13.016823811452475,0.10000845218755602,1.1830942451086712,0.10000619406238145,0.10000113705864905
divisions,0.10001691223297067,0.10002885924255454,0.10000127823390897,1.7864512318121226,0.10001647968035977,11.413476130913102,0.10000910726834746,0.10000000026926463,0.10000000023912307,0.10000000009699375
dklop,0.10000000027009152,0.1000000005205308,0.10000327612414948,0.10000000027099618,0.1000000003333674,0.10000399687848392,4.099986123781504,0.10000000034339465,0.10000660135043618,0.10000000012388209
dklop klopfoundry,0.10000000027009152,0.1000000005205308,0.10000327612414948,0.10000000027099618,0.1000000003333674,0.10000399687848392,4.099986123781504,0.10000000034339465,0.10000660135043618,0.10000000012388209
dock,0.10000389398046114,2.0999920953780227,0.10000919762831728,0.10000000026073136,0.10000506041023635,0.10002126808788227,7.099933976999713,0.10000358307815965,0.1000000002930868,0.10003092387180329
docks,0.10001126119434944,1.0999899978668441,0.10000931888964924,0.100000000073949,0.10000130578167508,0.10004966252413264,5.099876390861859,0.10000513628229359,0.10000291198330052,0.10005401452213607
document,0.10000000005083785,0.10002610929211601,0.10001935894539063,6.099913109140644,0.10000000006271786,0.10002245137064371,0.10001897098416845,0.1000000000645439,0.1000000000573024,0.10000000002333172
documentation,0.10001353378449002,1.0999900957583317,0.10003188654961889,3.8081354360971793,5.0998997555418795,0.10010621779396928,1.3916716455351468,0.10004116625599578,0.10003379045254561,0.10007647218927443
documents,0.10000403253285502,0.10002387579275845,0.10000829467960035,12.358704028964212,0.10000000044155453,4.8411930755906,0.10002075551467803,0.10000005711613864,0.1000247741057282,0.10002110524752365
domain,0.10000000000983919,0.100012824813308,0.10000000001402272,9.1443783857968,86.05560788670094,0.1000000221389131,0.10000088049458195,0.10000000001250571,0.10000000001111557,0.10000000000450476
domain hours,0.1000000000033202,0.10000000000639982,0.10000000000473143,0.10000000000334199,9.099999999965895,0.1000000000010011,0.10000000000442903,0.1000000000042205,0.1000000000037461,0.10000000000152065
domain registrar,0.10000000000328628,0.10000000000633452,0.10000000000468318,0.10000000000330816,12.099999999966244,0.10000000000099085,0.10000000000438383,0.10000000000417737,0.10000000000370783,0.10000000000150511
domain sale,0.10000000000334257,0.10000000000644302,0.10000000000476338,0.10000000000336481,8.099999999965668,0.10000000000100782,0.10000000000445891,0.10000000000424891,0.10000000000377134,0.10000000000153089
domain today,0.10000000000334257,0.10000000000644302,0.10000000000476338,0.10000000000336481,8.099999999965668,0.10000000000100782,0.10000000000445891,0.10000000000424891,0.10000000000377134,0.10000000000153089
domain website,0.10000000001905396,0.1000027140967779,0.10000000002724277,0.10000296515215303,5.099991735655617,0.10000043002447717,0.10000215496831108,0.10000000002422274,0.10000000002149344,0.10000000000872614
domains,0.10000000000958288,0.10000110675020785,0.10000000001369279,0.10000120910702086,23.099996629929404,0.10000017537909142,0.1000008787820711,0.1000000000121822,0.10000000001081019,0.10000000000438872
domains business,0.10000000000334257,0.10000000000644302,0.10000000000476338,0.10000000000336481,8.099999999965668,0.10000000000100782,0.10000000000445891,0.10000000000424891,0.10000000000377134,0.10000000000153089
door,33.75882386945978,0.10000148669334889,0.10000000004824412,1.4411536993937653,0.10000443108837216,0.10000398481481267,0.10000491079930213,0.10000046280107064,0.10000426887853335,0.10000288601787068
doors,18.256567364290518,0.10001419939919425,0.10000112984745396,0.10001302728812611,0.10000000006679827,0.10001023645227893,2.9433793546474627,0.10000392974332048,0.10000000006112618,0.1000107581959623
dose,0.10000000001092643,0.100000000021038,0.10000000001555392,0.10000000001095932,0.1000000000134671,0.10000000000329098,0.10000000001456973,9.099999999891512,0.10000000001231571,0.10000000000500152
download,0.10000000018566844,0.1002669332976469,0.10002920768332402,0.10015653398166714,0.10001049206751773,5.4445652055100675,1.754921306355196,0.10000779613080799,0.10007851856116916,2.0999640061928857
downstream,4.09996488758719,0.10000000018573714,0.10000000013739087,0.10000577157774267,1.0999908137921826,0.10000578237544595,0.10001220188729339,0.10000000012271022,0.10000921452898444,0.10001132779752506
downtime,5.805120444944236,0.10000235646843586,0.10002303859562842,0.10001200186957955,0.10000368647963066,6.3947497743621815,0.10000226369147958,0.10002836941072203,0.10003673341759667,0.10002133074486652
draft,0.1000010354293266,0.10000000012159456,0.10000086858278866,0.10000199429710817,0.10002941354143573,0.10000150798379993,0.10000058880126389,0.10000037936888116,0.1000081746382726,9.099956037229406
drawing,0.10001787927943764,0.10003395471055476,0.10000161085077072,1.2705096696170561,0.10000226191454577,7.190851725882967,0.6293087773487386,5.83495162963242,2.5742652436126785,0.10005724712741007
drawing quote,0.10000000008398995,0.10000000016158943,0.10000000011963954,0.10000636560173608,0.10000395409367513,5.099942839803902,0.10000000011196379,0.10000290486511629,0.10000483005336398,0.10003910509328529
drawings,0.10000929278221003,1.1573189703943174,0.10000990277773981,0.10002306341457809,0.10001120481263036,11.074269650719,0.10000000020392076,0.10000858128629525,0.10001798369654674,14.068331349897951
drawings pages,0.10000000005145881,0.10000000009903601,0.10000000007313627,0.10002860986971018,0.1000000000633357,0.10000000001548531,0.10000000006853663,0.10000000006528327,0.1000000000579606,5.0999713896304915
drawings questions,0.1000000000908274,0.10000000017489562,0.1000000001293288,0.10001526824111479,0.10000000011204989,6.099967118544525,0.10000000012117562,0.10000000011542383,0.10000000010252706,0.10001761235912683
dream,1.9426194146781364,0.10005009314910197,0.10000159414099252,0.10001561173287285,0.10001140670698769,0.10002979661513063,2.099991316253804,0.10000409223209306,0.10000552066095383,2.2572711538129417
dress,10.09999552880988,0.10004555943913536,0.1000000000219402,0.1000267214453031,0.10000000001899662,0.1000006319789741,2.0999284320761693,0.10000312617888049,0.10000000001739505,0.1000000000070524
dress cover,7.099993996126973,0.10000236141358711,0.10000000001150763,0.10000000000809718,0.10000000000995346,0.10000061251739512,0.10000000001077118,0.10000302988681775,0.1000000000091272,0.10000000000369787
drilling,1.6695587924363082,0.10001191144597162,0.10000740639389585,0.10002912725184837,0.10001466464061178,2.6920846724462484,0.1000000002518996,0.10000294359200992,4.523169835882939,13.515120645641385
drive,0.10000376164621855,0.10000214032110036,23.270995052801275,1.0999967307103975,1.9285831115419036,6.100389705030637,0.10000299945924937,0.10000279070735121,0.10001122199177107,0.10001248577602634
drive unit,0.10000100566051426,0.10000000000703493,11.099997058381122,0.10000000000366535,0.10000141660979733,0.1000005193211313,0.10000000000487891,0.1000000000046446,0.10000000000412253,0.1000000000016739
driver,4.100008381921566,0.1000000001472265,0.10000000010880518,0.10000093999901233,0.10000000009433721,3.099981844297081,0.10000000010199084,0.10000000009712535,0.10000176680186117,0.1000070664217767
drivers,2.2523083660570937,0.10000000014320878,2.6906030709597983,0.10000257312283194,0.10000000009172953,1.3570855551336327,0.10000000009933054,0.10000019187783281,0.10000000008401173,0.10000024241927459
drives,2.199760207674281,0.10000000091733066,0.10004354430585256,3.858779134438221,0.10007239895563483,1.241254078692476,0.10000000063460132,0.10000385455810912,0.10005930149292035,0.10002747830633937
