company_id,link_num,sent_num,sent_str
247,0,3,5 x 9
247,0,4,"5 70-250A 25kA @ 240V, 25kA @ 480V, 22kA @ 600V42kA @ 240V, 25kA @ 480V, 22kA @ 600V65kA @ 240V, 35kA @ 480V, 25kA @ 600V100kA @ 240V, 65kA @ 480V LA​LH 6"
247,0,5,5 x 12
247,0,6,"5 120-400A 42kA @ 240V, 30kA @ 480V, 22kA @ 600V65kA @ 240V, 35kA @ 480V, 25kA @ 600V MA​MH 9 x 13"
247,0,7,"75 200-800A 42kA @ 240V, 30kA @ 480V, 22kA @ 600V65kA @ 240V, 65kA @ 480V, 25kA @ 600V NANE/NX 15 x 12"
247,0,8,"5 600-1200A 100kA @ 240V, 50kA @ 480V, 25kA @ 600V125kA @ 240V, 100kA @ 480V, 65kA @ 600V Top Sellers FA/FAB - FH - FC - FRAME 4"
247,0,9,5 x 7
247,0,10,"5 15-100A  25kA @ 240V, 18kA @ 480V, 14kA @ 600V 65kA @ 240V, 25kA @ 480V, 18kA @ 600V 100kA @ 240V, 65kA @ 480V KAB - KA - KH - KC FRAME CROWN 4"
247,0,11,5 x 7
247,0,12,"5"" 70-250A LA - LH CROWN 42kA @ 240V, 30kA @ 480V, 22kA @ 600V 65kA @ 240V, 35kA @ 480V, 25kA @ 600V ORDERING OVER 200 PIECES COST 60 MA - MH CROWNS COMPATIBLE WITH MA AND MH FRAMES NA - NE - NX FRAME 100kA @ 240V, 50kA @ 480V, 25kA @ 600V 125kA @ 240V, 100kA @ 480V, 65kA @ 600V "
247,1,0,Get in Touch CUSTOMER SERVICE 
247,2,0,KAB - KA - KH - KC FRAME CROWN 4
247,2,1,5 x 7
247,2,2,"5"" 70-250A "
247,3,0,MA - MH CROWNS COMPATIBLE WITH MA AND MH FRAMES 
247,4,0,SQUARE D CIRCUIT BREAKER CROWNS 
247,5,0,"LA - LH CROWN 42kA @ 240V, 30kA @ 480V, 22kA @ 600V 65kA @ 240V, 35kA @ 480V, 25kA @ 600V ORDERING OVER 200 PIECES COST 60 "
247,6,0,"NA - NE - NX FRAME 100kA @ 240V, 50kA @ 480V, 25kA @ 600V 125kA @ 240V, 100kA @ 480V, 65kA @ 600V "
250,0,0,Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Supplying Engineered Products
250,0,1, Connecting Quality Manufactures withReliable Suppliers Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Call Us
250,0,2, 586-775-9908 C
250,0,3,H
250,0,4, Crane & Associates is a Multi-Line Sales Organization selling related but not competing manufacturing processes
250,0,5, It is our goal to make our customers as productive as our suppliers
250,0,6," From engineering and production assistance through job completion, our efforts are continuous"
250,0,7, Contact C
250,0,8,H
250,0,9," Crane & Associates, LLC 586-775-9908 info@chcrane-assoc"
250,0,10,com Web Hostingpowered by Network Solutions® 
250,1,0,Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services C
250,1,1,H
250,1,2, Crane & Associates LLC has been serving its Principles and Clients for over 25 years
250,1,3, Originallyfounded in 1981 by Howard Crane the company is now owned and operated by two of his sons C
250,1,4,H
250,1,5, Crane III and Robert Crane
250,1,6,  It is our goal to make our customers as productive as our suppliers
250,1,7," From engineering and production assistance through job completion, our efforts are continuous"
250,1,8,  C
250,1,9,H
250,1,10, Crane & Associates is a Multi Line Sales Organization selling related but not competing processes
250,1,11," We feel as Manufactures’ Representatives that we are sales people, but also a vital part of our principles marketing and engineering departments providing essential intelligence and feedback"
250,1,12, Presenting our supply base as a value added package provides our principles with a more diverse customer base
250,1,13," Simultaneously, offering multiple manufacturing options and solutions for our customers so they can maximize their production efficiencies"
250,1,14,  Our organizations responsibilities do not end with securing new business for our suppliers
250,1,15, we feel it is critical for us to help manage ongoing jobs via customer interface so that we are continuously improving our services and production throughout the life of any project
250,1,16, Contact C
250,1,17,H
250,1,18," Crane & Associates, LLC 586-775-9908 info@chcrane-assoc"
250,1,19,com Web Hostingpowered by Network Solutions® 
250,2,0,Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Aluminum Die Castings Quality high pressure aluminum die cast parts for production runs
250,2,1, Cast and trim parts from ounces to approximately 6 pounds
250,2,2, Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Industries Served
250,2,3, Heavy Truck / Automotive / Electric Motor / Medical Equipment / Furniture & Gas Appliance Industries
250,2,4, Die Cast Machines
250,2,5, We accept CAD Drawings In The Following Formats
250,2,6, Quality Control
250,2,7, Contact C
250,2,8,H
250,2,9," Crane & Associates, LLC 586-775-9908 info@chcrane-assoc"
250,2,10,com Web Hostingpowered by Network Solutions® 
250,3,0,"Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services  AtSejasmi Industries, we have acheived the global experience in advanced technologies and manufacturing systems to provide a Total Plastics Solution"
250,3,1," Our team has over three decades of experience with plastics-related products and services in concept, quick prototyping, engineering, tooling, and molding"
250,3,2, Integrated into one reputable supplier to solve all your plastic product needs
250,3,3, Sejasmi Industries
250,3,4,Total Plastics Solutions
250,3,5," Quality & Systems Sejasmi Industriesutilizes state-of-the-art technology available in the manufacturing industry to ensurequality,repeatabilityandreliability"
250,3,6," Advanced Electronic Controls and Data Acquisition Systems monitor and track your products, and the entire plant is equipped with a wireless network and web-based Factory Information Systems (FIS)"
250,3,7,  Our systems areISO 9001
250,3,8,"2000andISO/TS 16949certified Facility Molding Sejasmi Industrieshas molding machine capacities from 35 to 2000 tons, with an additional 20,000 square feet of floor space for more equipment"
250,3,9,   Typical Parts Exterior
250,3,10, Contact C
250,3,11,H
250,3,12," Crane & Associates, LLC 586-775-9908 info@chcrane-assoc"
250,3,13,com Web Hostingpowered by Network Solutions® 
250,4,0,"Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Located in Southfield Michigan, X-Cel's modern 110,000 square foot facility is a hallmark of flexibility and versatility"
250,4,1," X-Cel's computer controlled electro-coat, prime, and topcoat systems are designed to fulfill or surpass the requirements of today's quality-driven automotive industry"
250,4,2, Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services Home Contact Us About Us Metal Stampings Aluminum Die Casting Precision Tooling Plastic Injection Molding Machined Forgings Prime Paint & E Coat Services For more information
250,4,3, C
250,4,4,H
250,4,5, Crane & Assoc
250,4,6," LLC Prime Coat X-Cel's production coating operations are defined by robotic application of primer, base and clear coats"
250,4,7, Our power and free conveyor directed by a powered logic control moves parts through pre-defined processes
250,4,8, Constant monitoring and communication by our professional staff during processing provides the ability to change colors or coatings quickly and efficiently for a quick turn around and delivery of our customer's parts
250,4,9," When these features are combined with the ability to control oven temperature for high-bake or low-bake materials, we have the flexibility and efficiency to fulfill a wide range of requirements"
250,4,10," Our company-wide professionalism and dedication to our customers' needs continues to be evidenced by our ability and desire to process large parts, short runs, and even prototypes with the same high degree of care, quality, and efficiency"
250,4,11,"  As with any coating process, the key to good results is proper surface preparation"
250,4,12," At X-Cel we take the time needed to assure that, regardless of the substrate, our technicians understand the requirements of our customers before the parts reach the primer booth"
250,4,13," Rigorous cleanroom discipline in our paint environment, critical final inspection, and finesse assure a defect-free product"
250,4,14," The result is that Class ""A"" surfaces will meet or exceed your appearance specifications, and with exceptional value"
250,4,15," E Coat X-Cel Industries features a modern, 14 stage computer controlled electro-coat process designed for large parts at high volumes with excellent quality and consistency"
250,4,16, Continuous monitoring by trained technicians of each stage of the system assures that our customers' quality demands for corrosion resistance are met or exceeded
250,4,17, X-Cel is dedicated to its own exacting standards through the implementation of robust and effective preventative maintenance routines and schedules at every stage of the electro-coat process
250,4,18," from surface preparation, zinc-phosphate immersion and electro-coat treatment of the part through its final cure"
250,4,19, Minimal handling assures that the high quality appearance is preserved and delivered to your facility
250,4,20," The flexibility of our system, dedication and craftsmanship allows us to offer the processing low-production runs, and even prototypes with the same high degree of quality and care"
250,4,21,"  Our commitment to customer satisfaction has led many of our clients to allow us to move their parts from our electro-coating section to our prime-top coating section where the commitment to quality continues and advances the ""one-stop shopping"" concept"
250,4,22," Quality ""Continually Reduce Variation, Defects, and Waste to Ensure Customer Satisfaction"" X-Cel Industries Quality Policy Statement  Intense competition and the high level of sophistication of today's customers demand a high level of quality"
250,4,23, Our Quality Department is the conscience of X-Cel Industries
250,4,24," Dedicated to producing the best product possible, X-Cel Industries' team members work and thrive in a culture of quality and professionalism"
250,4,25," This is achieved first through a rigid selection process of our staff, and then, through thorough and effective training in our customer's needs, expectations and specifications"
250,4,26," Quality-driven monitoring and utilization of quality metrics and analysis are used to obtain superior first-time capability resulting in superior product, on time delivery and value regardless of whether the job is high- or low-production, or a prototype"
250,4,27," Secondary inspection provides an added, ""fresh eyes"" view"
250,4,28, We are proud of ourISO 9001 registration [
250,4,29,pdf]and we earn it every day
250,4,30,  In our commitment to continuous improvement we understand that what was good enough yesterday is definitely not good enough tomorrow
250,4,31, Packaging & Assembly A high-quality part needs to arrive to our customer in the same high-quality condition as when it left our facility
250,4,32," At X-Cel the last step in providing the customer with quality-driven ""one-stop shopping"" is our assembly and packaging services"
250,4,33, Rigid shipping procedures assure that finished work is well protected and arrives on time
250,4,34, Contact C
250,4,35,H
250,4,36," Crane & Associates, LLC 586-775-9908 info@chcrane-assoc"
250,4,37,com Web Hostingpowered by Network Solutions® 
254,0,0, Keech Australia has been designing and manufacturing high integrity steel castings for over 80 years
254,0,1," We supply the world’s biggest mining and industrial companies with our unique patented products, designed and developed in our Bendigo facilities"
254,0,2, Innovation is not just a word at Keech – it is the philosophy for our entire business
254,0,3," Our Keech Innovation and Quality Centre is a place where people, creative thoughts and a focus on customer challenges combine to develop innovative solutions and is the cornerstone of our wealth in IP and patented products"
254,0,4," Our materials and technical engineers, scientists, innovators, designers, patternmakers and QA specialists work together on world-class patented products to meet the demands ofour global customers"
254,0,5, Keech is Australia’s mining specialist
254,0,6," Our global preeminence in the industry is a result of years of refinement into our proprietary Keech “Gold” steel, and developing the technical capacity to provide innovative products for all areas of the mining industry"
254,0,7," Our company is internationally accredited and renowned for innovation and quality in developing, manufacturing and marketing a diverse range of high-integrity steel castings for mining, construction, rail transport, industrial and defence"
254,0,8, Why Keech
254,0,9," For almost a century Keech has supplied Australia and the world with innovative products in mining, excavation, construction, rail transport and defence"
254,0,10, We are internationally accredited and renowned for our innovation and quality
254,0,11," Our employees are proud of their role in developing, manufacturing and marketing a diverse range of high-integrity steel castings"
254,0,12, Keech in turn is extremely proud of our well-trained and loyal workforce who are the cornerstone of our continued success
254,0,13," Keech reputation Keech drivers Keech is committed to a strong business relationship, which provides our customers with leading edge product, underpinned by our commitment to consistency, efficiency and innovation"
254,0,14, Keech has applied 80 years of expertise to our customer specifications to provide innovative production solutions and a better end product
254,0,15, We don’t just give customers what they ask for
254,0,16, Keech promises to exceed expectations and we work to deliver that through our innovation process
254,0,17," Working with some of the largest companies in the world Keech Australia has been designing and manufacturing high integrity steel castings, ground engaging tools, wear parts and mining buckets for almost a century for leading companies domestically and globally"
254,0,18," These companies rely on Keech to provide them with reliable, durable and cost effective products to improve the productivity of their business"
254,0,19, Want to know more
254,0,20, Browse our full range of products with technical data sheets or talk directly to a sales engineer about how Keech can help improve your business
254,0,21, Contact Us Follow Us Newsletter Email address
254,0,22,First Name
254,0,23,Last Name
254,0,24,       
254,1,0,  Contact Us Follow Us Newsletter Email address
254,1,1,First Name
254,1,2,Last Name
254,1,3,  
254,2,0, Wear Protection Contact Us Follow Us Newsletter Email address
254,2,1,First Name
254,2,2,Last Name
254,2,3,       
254,3,0, Mining Contact Us Follow Us Newsletter Email address
254,3,1,First Name
254,3,2,Last Name
254,3,3,       
254,4,0," About Keech Australia offers quality, reliability, innovation and the peace of mind that comes with eight decades in the steel castings business"
254,4,1," Keech Australia has been designing and manufacturing high integrity steel castings for over 85 years, for leading companies domestically and globally"
254,4,2," Keech ground engaging tools, tillage implements, rolling stock components and custom casting products are manufactured to Australian and ISO 9001 quality standards"
254,4,3, Our products are supported by sales offices in all Australian states and are staffed by experienced field engineers
254,4,4, Keech also has a network of distributors in Australia and around the world to support our products
254,4,5," Our employees are proud of their role in developing, manufacturing and marketing a diverse range of high-integrity steel castings"
254,4,6, Keech in turn is extremely proud of our well-trained and loyal workforce who are the cornerstone of our continued success
254,4,7," The Keech group of businesses offer a completely integrated service to their clients – incorporating innovation, design, manufacturing, supply, inventory management and product support"
254,4,8," Keech produces a complete range of ground engaging tools for mining, earthmoving and construction equipment, as well as high integrity steel castings for use in rail and defence industries"
254,4,9," Keech is committed to a strong business relationship, which provides our customers with leading edge product, underpinned by our commitment to consistency, efficiency and innovation"
254,4,10, Keech has applied over 80 years of expertise to our customer specifications to provide innovative production solutions and a better end product
254,4,11, We don’t just give customers what they ask for
254,4,12, Keech promises to exceed expectations and we work to deliver that through our innovation process
254,4,13," We maintain a sales team who are located around Australia, who regularly visit our clients and discuss product performance, improvements and satisfaction"
254,4,14, Consistent Efficient Innovative Contact Us Follow Us Newsletter Email address
254,4,15,First Name
254,4,16,Last Name
254,4,17,       
254,5,0, Research and Development A successful business is one which is always looking to improve its results
254,5,1," To help make your business as productive and profitable as possible, Keech Australia operates a continuing program of research and development"
254,5,2, Our R&D division helps you achieve your business goals by
254,5,3," When you work with Keech Australia, you can be sure that your project will reflect the latest innovations and proven approaches"
254,5,4, Contact Us Follow Us Newsletter Email address
254,5,5,First Name
254,5,6,Last Name
254,5,7,       
254,6,0, Corporate Responsibility Keech believes in being a good corporate citizen by establishing and maintaining strong relationships with the local communities in which we operate
254,6,1, Keech is committed to establishing and maintaining strong relationships with our customers and the communities in which we operate
254,6,2, We consider our impact on employees and the environment in everything we do
254,6,3, That’s why we maintain international standard accreditations in Environmental Management and OH&S
254,6,4," Our mission is to identify better ways of doing what we do – by reducing our carbon footprint, increasing our care for workers and contributing to the local community"
254,6,5," We want to be not only an employer of choice, but also a corporate citizen of choice"
254,6,6," Keech actively works toward a more sustainable, environmentally conscious world by"
254,6,7," For many years, Keech has sustained an active involvement in both the Bendigo community (where Keech head office and foundry reside) and those communities in which our sales offices are located"
254,6,8, We participate in the Passions and Pathways program and Mindshop Excellence program to foster innovation and promote new ways of thinking amongst local school students
254,6,9, This gives us the opportunity to share the wealth of knowledge and resources at Keech Australia with the innovators of tomorrow
254,6,10," Underscoring everything that we do is a desire to promote prosperity within our own organisation, our local communities and the lives of our employees"
254,6,11,  Ensuring a safe work environment for our employees
254,6,12, Support and involvement for community projects
254,6,13, Donations to selected projects at both the corporate and local level
254,6,14, Staff members and family at the Keech Foundry in Bendigo lining up to take part in the Ice Bucket Challenge to raise awareness for Motor Neurone Disease
254,6,15, Contact Us Follow Us Newsletter Email address
254,6,16,First Name
254,6,17,Last Name
254,6,18,       
254,7,0," Distributors South Africa Commercial Mining Wear PartsBoksburg JohannesburgOpen Cut GET for Draglines, Rope Shovels, Loaders and Hydraulic Excavators"
254,7,1, Chile TechminingsSantiagoUnderground and Open Cut GET / wear consumables
254,7,2, Philippines SDPSSydney / ManillaOpen Cut GET / wear consumables
254,7,3, United States Pleasecontactus for current details Australia Coastal Engineering and Beltingcoastalengineeringandbelting
254,7,4,com
254,7,5,au Great Western Tillagehttps
254,7,6,//www
254,7,7,gwtillage
254,7,8,com
254,7,9,au Mitsubishi Materials Trading Corporationhttp
254,7,10,//www
254,7,11,mmtc
254,7,12,co
254,7,13,jp/au/ Contact Us Follow Us Newsletter Email address
254,7,14,First Name
254,7,15,Last Name
254,7,16,       
254,8,0, Contact 1300 4 KEECH Bendigo Brisbane Perth Contact Keech Bendigo  Your Name (required) Your Email (required) Subject Your Message   Contact Us Follow Us Newsletter Email address
254,8,1,First Name
254,8,2,Last Name
254,8,3,       
254,9,0, KEESHARP™ Bucket teeth and edge system Fit KEESHARPTMGET to the lip and edge of buckets to reduce wear
254,9,1," Innovative Lock Assembly KEESHARPTM6-Series teeth can be quickly and easily replaced, using Keech’s patented KEELOCKTMsystem"
254,9,2, A Solution For Every Application The KEESHARPTM6-Series ground engaging technology (GET) covers all applications and various lip configurations
254,9,3, It is available in 4 sizes to suit all popular makes and models of excavators and wheel loaders
254,9,4, Also available are additional Keech lip and wing shrouds
254,9,5, GET all the right features
254,9,6," When you need to keep your machines working and productivity high, rely on the proven advantages of a KEESHARP™ system, only from Keech"
254,9,7," KEESHARP’s™ light weight, self-sharpening design is made from Keech’s new superior KS steel, making it tougher, longer lasting and more reliable"
254,9,8," Keech Australia’s materials and technical engineers, scientists, innovators, patternmakers and QA specialists work together on world-class projects for our global customers in mining, defence, transport and agriculture"
254,9,9," From better mining buckets to cutting edge ground engaging tools and wear components, we continue to innovate from the ground up"
254,9,10," Built for the toughest conditions KEESHARPTMis designed to be lightweight, made from Keech’s superior quality steel, with up to twice the impact strength of competitor products"
254,9,11, Saves Money Saves Time Boosts Productivity Features KEESHARP™ bucket teeth and bucket edge systems are available for a range of machine sizes from 90 to 360 tonnes
254,9,12," Ideal for a variety of applications where you need to maintain bucket availability, teeth are quickly and easily replaced using the patented KEELOCK™ system"
254,9,13," With a completely hammerless, balanced design KEESHARP™ is sought after for its longer lasting properties, increased strength and easy on/easy off operation"
254,9,14," Proven Benefits KEELOCK™ Retention System Introducing the revolutionary new tool-less installation GET retainer, the patented KEELOCK™ system"
254,9,15," Keech has removed the opportunity for thread corrosion and assembly difficulties by eliminating nuts, bolts and threads"
254,9,16," KEELOCK™ is an extremely fast, hammerless, safe and efficient system compatible with all existing Keech GET"
254,9,17," With GET change out occurring as often as every 40 hours, KEELOCK™ has been designed to save you thousands of dollars in lost time and productivity"
254,9,18, KEELOCK™ can be installed in an instant and removed in less than a quarter of the time required by other systems
254,9,19," Field tested for all applications on all types of machines, KEELOCKTMhas proven its worth as a productivity booster"
254,9,20," Product Video Parts and Attachments From open pit mining and digging to construction and earthmoving, KEESHARP™ offers a range of point styles and sizes to suit applications from a general purpose through to heavy duty high abrasion conditions"
254,9,21," The specialised design of the KEESHARP™ tooth profile means it becomes even sharper with wear, increasing efficiency with use and providing a longer life than its competitors"
254,9,22," New Superior KS Steel Keech has raised the bar again with its newKSsteel, a game-changing abrasion resistant steel alloy that improves even more on Keech’s KF proprietary steel"
254,9,23," The new KeechKSsteel is used throughout Keech’s 6-series GET, providing superior hardness and durability, with up to twice the impact strength of competitor products"
254,9,24,  Machine Break Out Force  Related Products Contact Us Follow Us Newsletter Email address
254,9,25,First Name
254,9,26,Last Name
254,9,27,  
254,10,0, Acknowledgement of Country Keech would like to acknowledge that we are located on the traditional lands of the Dja Dja Wurrung and the Taungurung Peoples of the Kulin Nation
254,10,1," We extend our appreciation for the Dja Dja Wurrung People, the Traditional Custodians of the land where we live, learn and work"
254,10,2," Today, we pay our respects to leaders and Elders past, present and emerging for they hold the memories, the traditions, the culture and the hopes of all Dja Dja Wurrung Peoples"
254,10,3," We express our gratitude in the sharing of this land, our sorrow for the personal, spiritual and cultural costs of that sharing and our hope that we may walk forward together in harmony and in the spirit of healing"
254,10,4, Contact Us Follow Us Newsletter Email address
254,10,5,First Name
254,10,6,Last Name
254,10,7,       
254,11,0," KOBRA™ Keech KOBRA™ Cast Lip System Fit Keech KOBRA™ for increased productivity, less maintenance and faster changeout times"
254,11,1, Integrated Wear Cap Patented KEELOCK™ System Improved Nose Design Features The KOBRA™ series is specially engineered for hardrock mining
254,11,2, Improved stress distribution across the lip and a new smoother profile gives better penetration and more digging power
254,11,3, The streamlined profile boosts bucket filling and emptying rates for increased productivity and more efficient machine operation
254,11,4, The KEELOCK™ retention system enables faster changeouts and less downtime
254,11,5," Proven Benefits Standard Features Benchmarking Parts & Attachments *Assembled with GET Keech Innovation Keech KOBRA™ is the latest development from the Keech Innovation and Quality Centre – where people, creative thoughts and a focus on customer challenges combine to develop innovative solutions"
254,11,6," Keech Australia’s materials and technical engineers, scientists, innovators, patternmakers and QA specialists work together on world-class projects for our global customers in mining, defence, transport and agriculture"
254,11,7," From better mining buckets to cutting edge ground engaging tools and wear components, we continue to innovate from the ground up"
254,11,8, Related Products Contact Us Follow Us Newsletter Email address
254,11,9,First Name
254,11,10,Last Name
254,11,11,  
254,12,0, Contact Us Follow Us Newsletter Email address
254,12,1,First Name
254,12,2,Last Name
254,12,3,  
254,13,0, KEEPLATE™ KEEPLATE™ is a top of the range wear plate composed of high grade materials Corrosion and abrasion resistant Keech grade steel Ferro-chrome powder for added strength KEEPLATE™ Keech KEEPLATE™ is the ideal solution for minimising wear in corrosive and abrasive applications
254,13,1," KEEPLATE™ is used extensively in the mining and construction industry and has been proven to prolong the lifespan of dump truck trays, the buckets and blades of mining equipment, dozer mouldboards, skid plates, high speed chutes, bins and many other end uses"
254,13,2, KEEPLATE™ is manufactured from chromium carbide overlay on a 250 grade steel base (AS 3678-250)
254,13,3, The overlay is formed by open arc welding utilising the addition of Ferro-chrome powder to form the abrasion resistant weld deposit
254,13,4," Keech KEEPLATE™ is available in three grades of abrasion resistant steel, making it suitable for use in both heavy and low impact environments"
254,13,5," KCA 600Ideal for moderate abrasion, heavy impact environments"
254,13,6," KCA 700Recommended for severe wear areas, in moderate impact environments"
254,13,7," KCA 800Suitable for extreme abrasion, low impact environments"
254,13,8, Three grades of abrasion resistant steel
254,13,9, Proven to extend equipment life
254,13,10, Multiple applications from mining to construction
254,13,11, Use anywhere in all abrasive conditions
254,13,12, 6/6 7/8 8/8 8/10 12/12 10/10 20/10 2667 x 1125 2667 x 1125 2667 x 1125 2667 x 1125 2667 x 1092 2667 x 1092 2667 x 1067 12
254,13,13,0 mm 15
254,13,14,0 mm 16
254,13,15,0 mm 18
254,13,16,0 mm 24
254,13,17,0 mm 20
254,13,18,0 mm 30
254,13,19,0 mm 94 kg 118 kg 125 kg 148 kg 187 kg 161 kg 240 kg 6/7 8/11 2667 x 1092 2667 x 1092 13
254,13,20,0 mm 19
254,13,21,0 mm 108 kg 153 kg 9/11 2667 x 1092 20
254,13,22,0 mm 157 kg  Related Products Contact Us Follow Us Newsletter Email address
254,13,23,First Name
254,13,24,Last Name
254,13,25,  
254,14,0," Quality Bucket Protection We want to save you time and money, which is why we supply the whole package"
254,14,1, Complete Solutions The first step towards getting the most out of your bucket is making sure you’re equipped with the right componentry to protect against abrasion and use
254,14,2, Keech provides a complete range of wear parts and attachments to give you durable and long lasting results
254,14,3, Heel Shrouds Mechanical Sidecutters External Wearplate Heel Pads Internal Structural Cast Bucket Gusset Cast Internal Box Protectors Liner Plate COMPARE OUR FEATURES Our bucket protection solutions are designed to be safely and simply installed on site by our customers
254,14,4, This means less down time and greater efficiency
254,14,5, Keech systems are engineered to last
254,14,6, Our whole of mine solutions are designed with the end-user in mind and we see ourselves as a true solutions provider to the mining industry
254,14,7, Related Products Contact Us Follow Us Newsletter Email address
254,14,8,First Name
254,14,9,Last Name
254,14,10,  
254,15,0, Skirt Liners Keech skirt liners are an adjustable wear liner used across a range of GET and industrial applications
254,15,1, Available in Keech high impact steels and white irons
254,15,2, Features a weld on adapter
254,15,3, Tapered to suit conveyors and apron feeders
254,15,4," Skirt Liners Keech Skirtliners are an adjustable, lightweight and easy to install wear liner used across a range of mining and industrial applications"
254,15,5, Design features
254,15,6, Benefits
254,15,7, Uses
254,15,8, Why use Skirtliners
254,15,9, Skirtliners are used in a feed hopper along the bottom edge of the sidewall to stop dirt and rock that has dropped onto a belt or an apron feeder pan from spilling over the edge
254,15,10," Skirtliners form the shape of the belt load as the belt carries the material away, to ensure it is not overloaded and doesn’t spill over"
254,15,11, Depending on the speed of the belt and the abrasiveness of the material it can be a high wearing area
254,15,12, It is desirable to have the bottom of the skirt liner running as close as possible to the passing belt because should a rock  lodge between the belt and the liner it can rip the belt  causing major disruption while it is repaired and costing a large amount to fix
254,15,13, For this reason it is important to be able to adjust the liner height
254,15,14, How do Skirtliners work
254,15,15, Keech Skirtliners can be changed out by one person and result in reduced shut down times
254,15,16, Maximum wear protection extends the life of valuable mining and industrial equipment
254,15,17,  Related Products Contact Us Follow Us Newsletter Email address
254,15,18,First Name
254,15,19,Last Name
254,15,20,  
254,16,0, Hammers Keech offer a range of copper and soft steel hammers for the mining industry
254,16,1,  Copper and soft steel available Safety hammers A range of sizes Strike a Blow Keech offers a complete range of copper and soft steel cast hammers
254,16,2, Large hammers are used to fit adapters and points to shovels and draglines
254,16,3, Copper hammers are widely used in the mining industry to increase safety
254,16,4, Inspect and dress them regularly to ensure they stay in shape
254,16,5, Keech hammers are made in a range of sizes to suit any application
254,16,6," From hammers to buckets, Keech applies over 80 years of innovation expertise to make mining easier and safer"
254,16,7,   Related Products Contact Us Follow Us Newsletter Email address
254,16,8,First Name
254,16,9,Last Name
254,16,10,  
255,0,0,CSI Home CSI Matrix Metals Processes CSI Galleries CSI Team Contact Our Contact WHY CASTING SOLUTIONS
255,0,1, Here at Casting Solutions we guarantee
255,0,2,  To deliver value with every interaction
255,0,3, Access to a team of casting/PM experts ready to help you at every stage
255,0,4, To educate and empower you to all your options via project collaboration
255,0,5," To troubleshoot your existing product(s) in the presence of quality, delivery or price challenges"
255,0,6, ​ The value of program history
255,0,7, Program management is an integral part of our ‘Total Value Solution'
255,0,8, Understanding part and program histories can often be as critical to long term success as a fast accurate launch
255,0,9,  You need amaterial
255,0,10, You need aprocess
255,0,11, We havesolutions
